,ImageName,BlueReference,GreenReference,RedReference,BlueSample,GreenSample,RedSample,Dilution Factor
0,IMG_1,1.3547175263690219,100.58705389394596,156.92544429995667,1.2286792452830189,100.7948679245283,148.22958490566037,1
1,IMG_2,0.82843853820598,101.37036544850498,158.5331561461794,0.8740199335548173,108.21966777408637,157.47827242524917,1
2,IMG_3,1.9006346499952638,108.92933598560197,167.41839537747467,2.0511117016564797,112.75135087253078,163.1920453538843,1
3,IMG_4,2.453213313795269,106.48545111994976,162.50617542390623,2.5698136906007956,108.9275696043542,160.4565626962529,1
4,IMG_5,1.6393373430410467,110.66286799620133,167.94734620660546,1.669883074128732,102.85242365762288,149.97071177205132,1
5,IMG_6,1.3288791070586385,105.5549441911649,162.52869045747525,1.1485283018867924,99.4233962264151,146.44950943396228,1
6,IMG_7,0.8382425538917229,100.00641764028303,152.30524930064178,1.0918094639207672,106.62222920924383,150.20138343027827,1
7,IMG_8,0.746578073089701,96.05036544850498,149.80212624584718,0.5370099667774086,103.63003322259136,151.3654485049834,1
8,IMG_9,0.7426206896551724,96.81489655172413,153.8146206896552,0.7470344827586207,102.34179310344828,154.18951724137932,1
9,IMG_10,0.7180099502487562,98.58686567164179,159.00039800995026,0.7038585820186276,107.85649116137617,158.7584109484889,1
10,IMG_11,0.72425306052564,96.26324800958822,143.56587620922866,0.6293839648453694,108.72340601940138,142.4192852997264,2
11,IMG_12,0.7956925973873131,101.0075320701424,158.6352830410733,0.8112629852378349,115.66823400765446,160.9989065062876,2
12,IMG_13,0.6987383890198253,93.65770137252184,147.96436988770276,1.024400388187994,108.26313600443643,149.94662415083877,2
13,IMG_14,0.6424171311234966,96.82516867116456,151.03901437371664,0.5688275862068966,110.30179310344828,152.73020689655172,2
14,IMG_15,0.6515871507318001,95.60843946017867,151.73160996008363,0.527069277604081,110.28254072733256,156.08606220174428,2
15,IMG_16,0.5914137675795706,98.77868245743893,155.52356279299283,0.45077720207253885,110.56994818652849,156.21786331112756,2
16,IMG_17,0.7403322259136212,94.67920265780731,149.62830564784053,0.6672425249169435,109.32332225913622,152.10046511627908,2
17,IMG_18,0.8935627788400254,94.76838750796686,149.06488209050352,0.5938814531548757,109.7904397705545,156.2,2
18,IMG_19,0.6107795775314957,95.99857914180164,153.5242966751918,0.573994318702465,109.40859525336754,154.77329790158527,2
19,IMG_20,0.7640754716981132,90.5788679245283,145.36030188679246,0.9179309348360064,106.61551798872995,150.0332321918798,2
20,IMG_21,0.7879264266624745,90.64470995126553,146.79484357805376,1.3981886792452831,111.43743396226415,149.1033962264151,3
21,IMG_22,0.6075644423030595,96.65871677507428,150.7641532160925,3.0483933711973856,118.48463393760211,151.5375398739594,3
22,IMG_23,0.7495411721522085,93.12639177780497,137.54276275541417,0.650380904012189,118.46744540375825,141.0114779075673,3
23,IMG_24,0.6255144032921811,90.94228131265169,141.15553445183076,0.9525336754329699,117.95033446348391,148.93851369925775,3
24,IMG_25,0.9675528574419091,96.26481055055474,139.65292024283022,1.5759203980099503,118.17771144278608,140.57373134328358,3
25,IMG_26,0.9645880117464156,94.02470202107445,143.22318189670065,2.3672482294005874,115.3765762653308,141.6541717049577,3
26,IMG_27,0.9641334062329142,93.3433570256971,145.67862219792235,0.9518537328593194,116.15358049771457,143.95977653631286,3
27,IMG_28,0.6641577991175708,99.39164287568128,150.36828445367246,4.8001329492577,122.56813649457123,149.11189895856415,3
28,IMG_29,0.8280597014925373,94.50786069651741,143.34029850746268,0.8354751131221719,115.17592760180996,147.07511312217196,3
29,IMG_30,0.9274671290275972,97.29981216587198,145.3745123537061,2.168761739633001,117.07354428550788,139.8004623609305,3
30,IMG_31,1.3787034320915224,93.82839542387796,144.44353182751541,10.78151724137931,117.2248275862069,135.35696551724138,4
31,IMG_32,0.753082305898034,100.95968010663113,144.79106964345218,12.770956684325334,122.92084761607977,142.40822686195077,4
32,IMG_33,0.869203474856234,96.21656674415759,144.92842285574451,11.536895374838178,119.86406967164882,141.31046251618218,4
33,IMG_34,0.7605018057403535,99.40904770956092,142.59133244630297,21.32181723959233,123.90188288132666,140.62152357920195,4
34,IMG_35,0.8189674274318635,101.00243740305784,144.57057389762906,9.829600167469122,123.52355034540507,143.8233200753611,4
35,IMG_36,0.8424598376230783,94.22490931076179,148.56279150112283,22.598188679245283,121.00332075471698,151.18354716981133,4
36,IMG_37,0.8419375398342893,93.07852135117909,148.2725302740599,21.81181940535911,123.72311268811941,150.36999877645908,4
37,IMG_38,0.9433533885798615,91.07265296855489,147.56589851288456,26.305476416587528,121.8974358974359,147.5534451830748,4
38,IMG_39,1.1655813953488372,91.82405315614618,150.47215946843855,17.032301480484524,121.45307720543252,150.76887311880583,4
39,IMG_40,0.9592687316472482,92.84114805342426,148.11186890215023,25.02489148728851,120.58951191425281,147.81291522721233,4
40,IMG_41,0.8109452736318408,91.61890547263681,140.29512437810945,46.30782518569701,124.39747797547072,135.7946104681292,5
41,IMG_42,0.7589271021885798,92.28056606878394,140.97679776205365,35.76,113.89871698113208,132.2338113207547,5
42,IMG_43,0.9478648820905035,94.65646908859146,150.05710643722117,33.74122109384559,123.02361433989967,143.73865165789795,5
43,IMG_44,0.8915232632249841,94.65391969407266,146.24244741873804,26.578792515005297,120.88419442156055,136.98717194303873,5
44,IMG_45,0.6758839140484547,95.4980737950518,150.02491225066348,43.386866760633445,122.37816101484123,141.6504435784761,5
45,IMG_46,0.8326468165234788,96.08838413557726,154.3225844415676,42.579442318206674,126.19409513395298,149.05697102241663,5
46,IMG_47,0.8339109940385415,95.0329959794815,157.3349507833079,42.467022363491886,132.2659779770689,156.64093540697016,5
47,IMG_48,0.5976015026730241,89.55006501950585,143.9731252709146,40.01708094327597,116.07520713830465,134.12848948374761,5
48,IMG_49,0.9773986261910038,91.57611345003323,149.14690892975847,34.279402985074626,120.23084577114427,142.16756218905473,5
49,IMG_50,1.070490566037736,90.57916981132075,150.05675471698115,35.486344100928875,123.18827117704146,147.8523499237488,5
50,IMG_51,0.888298343520241,96.67906811940827,141.24067676499246,66.97585823131581,124.83220614673401,134.48240732813971,6
51,IMG_52,0.7623015249174658,103.2974375098255,147.94953623644082,72.22670134373645,132.4243606415258,141.0069354139575,6
52,IMG_53,0.7679610124194309,99.31425876434523,147.8853953780852,60.09898793844447,127.64993761264384,137.51531956190212,6
53,IMG_54,1.1114604621914794,92.82439867945291,143.89608552114447,56.52752492414391,124.73616529403266,136.5529547753215,6
54,IMG_55,0.8506856272219401,97.25749111223972,149.94037582529202,57.445284129944056,128.03032682304445,138.58327608204928,6
55,IMG_56,0.7318718381112985,95.16494017505822,148.66754998795471,54.14188546771008,127.3863819205734,140.19322752870622,6
56,IMG_57,0.9226785924443921,95.4679298575968,148.62786865952688,57.75502327165399,126.5278692246566,138.63003746168692,6
57,IMG_58,0.8344781741635275,103.7609129182362,147.93130955018833,71.80878160045619,130.27466261167078,136.9157954761452,6
58,IMG_59,0.674228855721393,91.2481592039801,140.49751243781094,52.14859728506787,122.41556561085973,133.08760180995475,6
59,IMG_60,0.7911027421442862,93.28880781452277,139.73049311521714,56.005562492904986,125.01339539107731,134.91792484958566,6
60,IMG_61,0.797526744528413,97.25478457159682,146.13112179801746,81.06698433061486,128.6154128104096,136.20535141574268,7
61,IMG_62,0.813156146179402,98.94790697674419,152.71109634551496,72.04527101431543,131.83494432888781,142.3204453688976,7
62,IMG_63,0.611380921836342,89.1486300742234,144.43067900668927,70.33456039722627,123.41614587792141,137.72151356904374,7
63,IMG_64,0.8030193527664017,86.22083032201076,142.21368344977114,65.92115848753016,120.84173188034814,135.92452278212536,7
64,IMG_65,0.6713962264150943,96.4246037735849,152.59230188679246,77.52807431027311,132.09718563704422,146.20047137113545,7
65,IMG_66,0.964921605102312,92.5833997696873,149.66436353972895,72.32401956720007,126.92620844042783,141.23828869911284,7
66,IMG_67,0.7512550914085441,95.62015724164061,149.6768968456948,81.18140570156665,128.82210427189452,143.76603030562453,7
67,IMG_68,0.6823285541544308,98.33598203489376,156.4031784418725,83.55311798238037,133.95785109690792,148.0563136983935,7
68,IMG_69,0.8355604464706807,93.2062568778494,147.88901116176703,77.73746266310329,125.75727086936017,136.30325420531364,7
69,IMG_70,0.7510201351260954,91.33507258010569,153.8023279149107,65.40333902485297,126.94909251881363,143.6308100929615,7
70,IMG_71,0.746672018195197,89.87055990367249,145.31600775971637,94.8518307721495,126.13425662429647,136.4431164231961,8
71,IMG_72,0.7011027278003482,92.60069645966338,152.1206367631208,95.50322881817475,129.49568194195908,139.95930911071346,8
72,IMG_73,0.8085536772142754,82.7452680248519,141.2184655396619,84.22285714285714,119.5298338870432,130.39906976744186,8
73,IMG_74,0.7116629398611275,97.16476403436506,151.297163704837,96.52639346123283,130.5666931547281,141.2704052673402,8
74,IMG_75,0.8675041711649818,92.64235940720384,141.9415055451958,93.58114175753688,122.93759736094566,131.81792357738476,8
75,IMG_76,1.1537501732982116,91.017745736864,148.5896298350201,93.0327597195666,127.75908221797323,138.49203314212875,8
76,IMG_77,0.6759013892234803,95.45322412270136,152.01003774190957,94.57778102830396,131.8421707013823,142.62020039493893,8
77,IMG_78,0.8756226415094339,86.41705660377359,142.53222641509433,90.94830564784053,122.37382059800665,131.50378737541527,8
78,IMG_79,0.5843841768871999,100.18794264985317,152.61115909483505,102.3931771734004,136.1782738563119,147.15595032227637,8
79,IMG_80,0.7273349884427703,85.77784436264018,148.2313158120024,93.430016338598,127.03314401307088,137.4364739749475,8
80,IMG_81,0.7109896118097321,95.09983597594314,154.49885183160197,104.57203751065644,135.3384484228474,144.86454485175713,9
81,IMG_82,0.8762524683683172,88.81320851312806,145.99817157902436,95.70581965465786,126.6872735024515,137.26405173026362,9
82,IMG_83,0.7427838357921744,92.97599193622285,152.8207642261523,100.20807866064311,130.6810169191248,140.39348037913012,9
83,IMG_84,1.0219410517077452,91.32428874424048,151.15812184597382,96.70099965529128,133.43805584281282,142.3546363322992,9
84,IMG_85,0.8289984700482523,88.65729080852066,149.1537013063434,99.22897758337889,128.2859486057955,138.3021323127392,9
85,IMG_86,0.8984675969523157,91.856433524527,150.83366150158378,104.59841002168152,134.24219063679433,142.7817393399181,9
86,IMG_87,0.9490625802585395,90.10992209571098,153.22258368290386,100.76693474836249,131.32078600447724,142.6326175275682,9
87,IMG_88,0.8312292358803987,89.10445182724253,148.62843853820598,99.41695347355004,127.79579349904398,137.15551306564691,9
88,IMG_89,0.6504466831400875,87.8314008743585,143.805550275613,107.9265849024011,125.51062359647608,132.54275349801347,10
89,IMG_90,0.7692940595688662,89.24189567220668,144.81685041961495,109.1485283018868,126.39728301886792,133.9319245283019,10
90,IMG_91,0.7663002384691444,89.10190193683476,145.6536962717385,108.78124160171997,126.33399623757055,133.85681268476216,10
91,IMG_92,0.9012771330063614,87.82382362938863,145.54877871121255,113.17726200933932,130.44916547228257,136.53243330713394,10
92,IMG_93,0.7292026409344845,96.36140172676485,154.34240731335703,116.21066590887563,135.90944397082504,143.27081557260584,10
93,IMG_94,0.9842536905412794,91.54302897758338,148.01082558775286,109.14941594718131,127.79715591670899,133.4407313357034,10
94,IMG_95,0.7926570613618079,87.63526658377825,143.03656841951292,107.44612202688728,125.9380213719407,131.4675629093416,10
95,IMG_96,0.7558200858886461,88.65508927898742,145.61380245611392,107.87087211306446,126.62550844536366,131.85391244398483,10
96,IMG_97,0.9106823309733136,93.36365050960865,152.10316657589667,117.21864563348255,134.11461664179635,139.57514389256022,10
97,IMG_98,0.7750353806962921,88.51780356637418,144.46153410699122,110.87954850846546,127.5815640956732,133.12410642300458,10
98,IMG_99,0.9023581899298917,120.2365838113448,160.35194391332058,0.8516252390057362,127.16583811344806,148.35283620140217,1
99,IMG_100,0.8452706396938218,128.97758337889556,159.95046473482776,0.8390282665455784,125.4263821092065,146.31990010216825,1
100,IMG_101,1.0634370526633015,126.39147140812175,157.9110977171702,1.0879950206177547,123.54345289037579,143.95230685443087,1
101,IMG_102,0.9875127710296288,128.8630945623794,158.40719718469748,1.0066071210081977,124.82270891961336,144.68579468983236,1
102,IMG_103,0.9438625397199012,132.19265623161115,167.98575967988702,1.1643215465557324,127.56441942982993,150.79273216689097,1
103,IMG_104,0.8213267022599283,131.55591311343522,165.05507203978644,1.0674301212988775,128.20266706848489,151.4905447148346,1
104,IMG_105,0.9110977171701952,128.3453627665185,159.06434114367514,0.9645137219136058,121.49655915761545,142.5794710223033,1
105,IMG_106,0.8920096475531004,117.14121216836536,149.2232941725667,0.9332451567727379,120.10410021006768,141.06403174356183,1
106,IMG_107,0.8110606968581457,118.35767485660475,149.59652427018236,0.8792055474702508,122.412293468025,142.98339183289102,1
107,IMG_108,0.9435929355014393,122.26701937290905,154.38652454679843,0.9053975623911782,123.60824143934997,143.38827626233314,1
108,IMG_109,0.8609914780536975,119.08769357646844,149.75158068358837,1.0826983991096653,124.05470422052906,137.6865850526496,2
109,IMG_110,0.7406232914160743,121.96960087479496,156.36325861126298,0.8336211274758761,131.88715083798883,144.45424073133572,2
110,IMG_111,1.0668269629383964,128.85490423679627,160.06442251886244,1.1809966006135477,134.25727551612636,147.77655252466627,2
111,IMG_112,1.0668437361664453,128.37367988364005,158.17378106621135,0.9071017517232657,132.35059760956176,146.97596913931577,2
112,IMG_113,0.9658738366080661,127.57076870044813,157.38566011720096,0.986688072780788,132.4521372667068,141.68640042812228,2
113,IMG_114,0.8861744339842839,119.70637205321715,151.21372442231385,0.9128305582761999,121.94967226700821,135.9463572666315,2
114,IMG_115,0.8326626754342918,122.55667877122387,151.69771322013938,0.8173520463244676,128.08322700952007,141.04818922367258,2
115,IMG_116,1.3167851284855112,120.19671951886276,149.9526517222526,1.4934050859976786,126.67901234567901,138.56916745805634,2
116,IMG_117,1.1719447085496966,108.05441380823521,139.93878446573538,1.5819118335674627,119.11164626396415,130.75523446384375,2
117,IMG_118,1.2164834525679056,119.06967952073518,149.56331064968302,1.4915372535334148,125.76909207235502,138.5498749491072,2
118,IMG_119,1.2651521432717021,136.1076196003648,170.5193599204046,1.5092885883057958,144.05316325657049,145.4580087321291,3
119,IMG_120,0.8467310344827587,136.04584827586206,169.35966896551724,0.7518082371928986,148.21794488612588,150.35549046565845,3
120,IMG_121,1.0151474887058198,122.94162459030915,156.02737177783683,0.9660731685711755,129.57675613429,132.5649747541855,3
121,IMG_122,1.0498758620689654,128.59961379310346,158.33787586206896,1.2905745825077837,137.12838947070478,138.30636852533257,3
122,IMG_123,1.066867382120138,130.66818821929783,160.428106638178,1.2278183582775706,136.7522092251111,137.85585125402258,3
123,IMG_124,1.2458100558659218,117.1312341289995,141.20396140172676,1.442549966846642,130.43099365350005,132.83177038931515,3
124,IMG_125,0.9738444043079805,119.4322028229313,148.22710549200616,0.9871078938297139,128.57290589451912,128.95546363322993,3
125,IMG_126,1.2713547052740435,121.56104791451224,152.44943123061014,1.197688875886784,130.91581949828128,131.7013822862576,3
126,IMG_127,1.396929681909842,125.40558121381643,152.20152214922265,1.7831293063081142,132.86193056391733,131.7352331259616,3
127,IMG_128,1.0231126266931894,142.42985696694137,173.68068580089042,1.0112866817155757,149.78339385611935,151.25321425066247,3
128,IMG_129,1.1089556205155462,129.15041190539463,165.73611480201967,2.0563607085346214,138.74149853177985,137.76660035995076,4
129,IMG_130,1.3019579782735966,127.67820204254213,157.82482274116958,3.101482247500862,139.87183729748364,136.81116856256463,4
130,IMG_131,1.2606982328674343,117.98645403608153,150.97974262668555,3.2116864725078504,133.9380580013546,130.95394372267717,4
131,IMG_132,1.017177729224742,124.29119264672644,160.42138175242974,1.1688729613106121,140.84312148028962,138.50376654720984,4
132,IMG_133,0.9420674993356365,131.19992913455576,160.8837806714501,2.210855356635408,133.98815951501373,132.42976224306148,4
133,IMG_134,0.9719430260682612,111.41322225208278,139.98683149690945,1.1472969148032832,124.25162751202944,123.5720917067648,4
134,IMG_135,1.1715291179475535,124.66545578385742,152.9122488364173,1.898523783488245,140.18469108802626,136.10508474576272,4
135,IMG_136,0.9243843794046928,111.6250725478816,143.3687919741315,1.4655501202222039,131.71047176851008,129.06035983749274,4
136,IMG_137,1.0732351447435247,105.07811071609954,129.9655662772981,2.031430404105196,123.358288280033,120.19637130028407,4
137,IMG_138,1.0237127933007213,115.29616118066495,141.13149821739492,1.5093752431338987,131.83365751186494,128.58328794833892,4
138,IMG_139,0.7943675162218209,115.61997458023949,144.10381965348853,20.873034849662265,136.54438400382568,131.37324406718872,5
139,IMG_140,0.6821222395308348,106.66553651608174,137.55026115641894,13.229101421344254,134.117562033245,130.0223239380069,5
140,IMG_141,0.8570512233116466,109.95784843764318,139.41381838174655,17.138772365379676,136.106326513141,131.19724338669636,5
141,IMG_142,0.935027971341643,109.07331435862204,141.0899990185494,13.919479138984853,137.65833997696873,133.36761449198335,5
142,IMG_143,0.6478555304740407,106.53067033074885,138.62910982432035,13.893878997253964,139.18850208167242,134.66684383027726,5
143,IMG_144,0.9142748886994412,107.50279435445675,138.70114615894667,6.659314376827,132.39835237842146,128.40845070422534,5
144,IMG_145,1.068765871000508,103.43626206196039,134.09263585576434,13.531211518423795,131.9624893435635,127.23226295349058,5
145,IMG_146,0.7104098081507549,109.71801566579634,138.88840958111024,14.331856072596814,132.88846681439273,128.25007913896803,5
146,IMG_147,0.9214839532829522,113.64432230837177,143.49808617136128,15.517855451359287,136.61153736857062,131.26674244577057,5
147,IMG_148,0.6816839803171132,121.84570803717878,156.78173865500273,14.323093532240652,151.00932378054765,145.87957601334773,5
148,IMG_149,0.8117003827227993,100.98348824494259,130.05095680699836,35.98248390840983,126.63838767542471,121.14804262952411,6
149,IMG_150,0.7267567260756045,106.41888977182427,135.5729367692133,40.31427009294696,133.52334609076,128.62427556041553,6
150,IMG_151,1.082642751731184,109.78737654671359,144.17958905664662,35.356729304215335,138.26846114779076,133.38699847638395,6
151,IMG_152,0.8012260188443637,114.2058122374844,141.50561925303666,58.749709823783896,137.05877387358868,132.69104146881924,6
152,IMG_153,1.0963071566022176,102.80821039127646,135.35984605516356,34.56587620922866,133.35587706531976,127.55192192449276,6
153,IMG_154,0.910414688192466,110.97794660757624,141.79160071752665,39.408676023162236,136.06291098243204,130.4785553047404,6
154,IMG_155,0.7383443372270188,110.39451498222448,142.01960385982733,38.79605948659657,138.51378232452402,132.9473335227811,6
155,IMG_156,0.690103881902679,108.77681793329688,137.08234007654457,39.24486122951596,133.4719143696126,129.24978687127026,6
156,IMG_157,0.8477366255144033,110.54954099398545,136.69125250606731,54.770137125444386,136.61300152361605,131.77023869984762,6
157,IMG_158,0.9037074657186389,111.80690705942102,137.9078720162519,50.76219452350574,136.75296888801648,131.64942585140838,6
158,IMG_159,0.7392634283616787,106.85048329866635,138.40817325339532,68.00351912816437,136.911227154047,133.14224088999887,7
159,IMG_160,0.7811009969657564,107.68414968935124,142.74151134229157,57.587109634551496,140.0846511627907,135.4126245847176,7
160,IMG_161,0.8928368713815416,101.48257463957316,131.95243500964924,56.46178239475123,131.12268999453252,125.99639147074905,7
161,IMG_162,0.6419668269702621,106.12356462852095,133.40877416822062,71.14872885109399,135.22251749490655,129.45451324297989,7
162,IMG_163,0.9599568161743056,111.77691628226519,143.42172931592896,64.73170105299204,147.7173187227121,142.46888108894785,7
163,IMG_164,0.6665937670858393,114.25664297430289,149.3342810278841,64.86823055071933,151.75075597910748,146.08274534958306,7
164,IMG_165,0.779468053783492,105.53381097261753,143.89459220728236,51.335502097423166,140.8563479154182,135.3415803441486,7
165,IMG_166,0.9369297546283993,114.91558153955178,145.70271946142262,58.61296121907371,143.634363496276,137.26341922780583,7
166,IMG_167,0.8479936221100186,113.86641863761183,142.87651696341572,73.2471693567815,143.22845900586205,137.9841805187505,7
167,IMG_168,0.9843630399125205,110.62689994532532,142.81891744122473,68.50797359065515,137.6460132046724,132.11000507872015,7
168,IMG_169,0.9254834145574595,104.73337525546297,131.3601634963056,92.60049125848866,137.2066175408178,134.4258055194336,8
169,IMG_170,0.8831893687707641,112.3334219269103,144.13953488372093,85.03444505194095,139.47895024603608,135.22077638053582,8
170,IMG_171,0.8735731830660309,105.68400520156047,143.60742667244617,91.25828948978344,139.83763611892817,136.3857824544231,8
