,ImageName,HReference,SReference,VReference,HSample,SSample,VSample,Dilution Factor
72,IMG_73,15.011747164866941,241.59797587313062,148.05864546152804,24.36985308915275,174.59822901992354,136.06983296437915,6
73,IMG_74,15.398242121109115,242.7721555868499,152.89166221531588,24.839478437073257,166.33320118056474,143.83859741861593,6
74,IMG_75,15.796292015349762,242.3813861019927,150.76494521244626,24.840861805908734,171.8950483147626,139.1917795552268,6
75,IMG_76,15.948442951285696,242.44299435758282,151.2305207391136,24.337699981178243,206.85733107472237,140.67532467532467,5
76,IMG_77,15.314524352935463,242.70222891273733,158.42864080027195,24.240168841796958,204.4768057888616,149.40487573760606,5
77,IMG_78,16.371735285649653,241.7582774647308,152.18919919384692,24.00020565129766,201.00958335047093,138.25323900793813,5
78,IMG_79,15.574120092170062,241.4753535444811,148.82727149505263,24.02615686425357,203.75951071277456,141.56587298534447,5
79,IMG_80,16.27285141623717,242.59935685652616,155.81705651733404,24.098462333634835,203.1933066287634,146.46599474522978,5
80,IMG_81,15.870886745077309,242.53887493942997,152.31373067265758,23.07909461904161,231.13147376835374,145.2727922924818,4
81,IMG_82,16.571037906516892,242.79645757078546,160.63637511043797,23.984683504269643,225.68327836262594,154.46256720733746,4
82,IMG_83,15.675913793882438,241.7231735417702,153.23679573487553,23.173424568865876,230.888852928938,147.3071339405428,4
83,IMG_84,15.474859011421259,242.39438889152174,155.62186626226244,22.999030879696928,230.7637108497423,144.34809039249373,4
84,IMG_85,15.998883115621814,242.32311950662847,154.37376778516972,23.33785128666888,235.20624614947158,147.43941045448082,4
85,IMG_86,15.383551385401525,241.90295581692436,154.56900577067088,21.55926259418985,239.14141509881048,143.4268044168523,3
86,IMG_87,14.113191574124794,241.18694288133062,142.96210348090236,20.97581950159508,240.38244948911185,138.4759813213741,3
87,IMG_88,15.936302365534559,242.05982115325315,151.85661424606846,21.453328047222588,239.47403198097,145.27197039777982,3
88,IMG_89,14.445622449408894,241.78976818545163,148.72649249021836,21.03224527553852,239.37764856173737,139.71269988106252,3
89,IMG_90,15.043269797602672,241.41312635095304,145.87506386323443,21.691165224391227,239.04274501911854,137.90718454417387,3
90,IMG_91,15.531464013438429,241.80341990782617,151.85084205539044,19.395180829038367,239.90696445090524,139.14193207347694,2
91,IMG_92,15.301130421791743,241.3703002838504,147.73676609730592,19.920021366483756,240.31952605254213,137.3442431894333,2
92,IMG_93,15.048037357251838,241.64395025197652,145.3470803088446,19.972213436949353,240.52577599060226,140.51524872362535,2
93,IMG_94,15.454812568124733,241.472015544287,147.25065162788493,19.960958119615558,240.9790847069369,143.95099845625217,2
94,IMG_95,15.00258951247448,241.45894128778448,144.27020566704846,20.04387114263769,240.21452130303166,138.91221253332128,2
95,IMG_96,14.780910857305342,241.26884981754418,142.17174541490925,16.806201154415895,240.50263063799358,133.69464167134902,1
96,IMG_97,15.344260021267742,241.8030884460678,146.15590179851125,17.45724275239159,241.4949254601078,144.93609478949156,1
97,IMG_98,15.698133228532129,241.85505993318924,147.1708783651012,17.64250352183538,241.38241094787685,142.73141477158381,1
98,IMG_99,16.086858522841617,241.75339102435098,151.49027973435298,17.792272086939022,241.11386596900786,146.49631716643188,1
99,IMG_100,15.55206361226808,241.3387184988851,148.3266439479995,17.08393276147248,240.35892602992652,139.6126091472093,1
100,IMG_101,19.497068979362403,254.6865815466153,154.06311732112744,29.481249498112906,43.90235284670361,133.72070986910785,10
101,IMG_102,19.62677974013849,254.83918151404342,156.61899945538008,26.664819722155304,58.20051393238577,134.50501887095479,10
102,IMG_103,19.485863527070723,254.61595224276593,152.47690904568444,30.79841282190928,46.034700070022566,133.00505718509297,10
103,IMG_104,19.30498716253015,254.43320625534895,153.20765580020228,31.277989574418424,41.91605072745662,135.29448377810627,10
104,IMG_105,19.680629850071576,254.5912001808182,156.46025766593837,30.554433813003843,43.05763580200407,136.31093196715136,10
105,IMG_106,19.324102479064756,254.87455434872732,153.54008788657657,29.383801447132964,76.12137244223139,137.54664280712674,9
106,IMG_107,20.20169506035442,254.97097851211367,147.4999571954456,35.40958461155791,74.81784263328082,134.57980266976205,9
107,IMG_108,19.978370808371587,254.8924764646386,151.721932622734,33.265898350053895,78.97255617278833,133.0994942376254,9
108,IMG_109,20.88299555488586,254.33406162887064,148.10223762525428,43.192242833052276,59.46583152653979,135.38456596803982,9
109,IMG_110,19.894402955111218,254.63639283706738,153.21978639685216,34.46886659480972,68.60086228339276,133.84346239946936,9
110,IMG_111,18.985915492957748,254.8397555142174,156.6787137921871,26.53875453981752,68.23562760209053,137.68996368145983,8
111,IMG_112,19.28490711411694,254.63222326855578,152.45484119510317,28.169334817224552,60.15058642239534,134.36606454926803,8
112,IMG_113,19.028956290662514,254.99156968752862,154.2113992486026,26.94144336957452,67.29809091687356,136.70370687441144,8
113,IMG_114,19.178175618073315,254.94269205266647,150.5994127119447,28.828439345946407,56.05735810290215,131.20811574351512,8
114,IMG_115,19.141665903051408,254.93631448730872,154.38733620452672,29.18940712911207,58.44057546046,134.87876844130852,8
115,IMG_116,19.36238816547081,254.69944193462663,156.7947559571264,27.177677998717126,120.53037661504628,135.1353431686979,7
116,IMG_117,19.769082745349582,254.4948226885366,153.30825620819206,28.74121436014019,109.64658520412996,130.36023491522212,7
117,IMG_118,19.617220801364024,254.85185185185185,151.83622241166998,30.358056265984654,103.30179028132993,131.14416974519276,7
118,IMG_119,19.453214622035784,254.776132180464,152.7947093570756,27.73777929971749,111.25785463573324,132.02919270610394,7
119,IMG_120,19.52183385431467,254.76858956142843,151.28237188595244,29.904059378722625,107.67185925043526,134.34151928892146,7
120,IMG_121,19.330764460979715,254.3506067853663,151.31269377269908,27.29560825271809,162.96053420083896,130.16274291584625,6
121,IMG_122,19.71680506805924,254.91952743771938,156.63907199726052,28.002653882373085,153.74171731872272,141.07995890762777,6
122,IMG_123,19.241545893719806,254.87894288150042,153.77503078526095,27.653379395872086,162.8795287447958,136.2434228009567,6
123,IMG_124,18.97063559723406,254.91882163493418,154.55650279435446,27.555934451075117,160.332764990054,138.82532916548263,6
124,IMG_125,19.39123362725794,254.68983819878434,155.77382073452614,27.449729825493844,163.6216671095757,137.06377889981397,6
125,IMG_126,20.02719509161761,254.56355194428323,147.13680457673493,28.73743686328225,197.38395685300915,129.56493450903176,5
126,IMG_127,19.497754971135343,254.40841198570513,146.29918445890223,29.27700907174929,193.0175936955924,127.02409969760836,5
127,IMG_128,19.995737425404943,254.99962110448044,162.6779388083736,26.970952075506275,202.17667002657382,141.3226427196921,5
128,IMG_129,19.505446623093682,254.92185279909066,152.5936345552714,26.986254925318427,201.26674608265373,139.5647393017502,5
129,IMG_130,19.82870408755493,254.4104137302048,153.04750849846613,27.921667665439603,203.0717404331821,134.8870815854807,5
130,IMG_131,19.510401506720314,254.39226093656364,152.28473589589933,26.145908616397655,246.35116036296475,139.60660081907974,4
131,IMG_132,20.168134886804964,254.93700861987307,159.41081746708346,27.065060020159443,241.0289562906625,145.21176578392743,4
132,IMG_133,19.4048454755586,254.4616043146991,153.91396284564678,26.271762811404756,247.42455242966753,142.38107416879797,4
133,IMG_134,19.413712544438802,254.99014728288472,154.63555104113763,26.538599981055224,247.79369138959933,137.74225632281897,4
134,IMG_135,19.744624419816237,254.86028227716207,156.90518139622998,26.135343168697883,249.23146705763767,143.47127279391552,4
135,IMG_136,19.11411694204263,254.79445252974918,156.54909682390206,23.986254925318427,254.80802712361404,141.2848895812334,3
136,IMG_137,18.950833264240114,254.8253876129674,152.0960119393085,24.587810166225005,254.95029310206377,143.68907090660886,3
137,IMG_138,19.941354348025293,254.99138641986622,152.46907358196646,25.351046698872786,254.98768589561428,140.44662309368192,3
138,IMG_139,19.215706038669477,254.65719783744157,155.26115641894987,24.82665529980108,254.82040352372834,142.477597802406,3
139,IMG_140,19.488882983435204,254.9961024005669,152.8955620515546,24.984590360414348,254.994606626145,143.3628114031333,3
140,IMG_141,19.87911993836144,254.8518106326513,158.899066860714,23.442855919869874,254.84436264018493,144.3394401164284,2
141,IMG_142,19.642838798048114,254.83083640099306,151.09853608423936,23.964265638801894,254.96747771621295,143.60836746165583,2
142,IMG_143,19.586056644880173,254.99488491048592,154.5312115184238,23.80467711931969,254.9997342545841,147.77154752413855,2
143,IMG_144,19.23846221986004,254.92532553813447,154.82265922579504,23.015394483643362,254.99770915421973,144.6774489141391,2
144,IMG_145,19.50881388962707,254.84710780405706,150.5965984586766,23.363236506918355,254.83689178044534,144.360029322826,2
145,IMG_146,19.0977943130481,254.95712640623617,155.28151297723448,20.694515487354362,254.99289570900825,148.85933503836318,1
146,IMG_147,20.397141024466233,254.97855768349675,149.8548520113626,22.061570521928576,254.9769820971867,149.6722553755802,1
147,IMG_148,20.073221559155062,254.9904328881311,151.2627640428152,21.852102996426282,254.99624301292036,145.2105745441217,1
148,IMG_149,20.58205809584899,254.91386419866214,152.63511408411986,22.09235449995093,254.97487486505054,147.57257827068406,1
149,IMG_150,20.110216900579054,254.6485425458828,148.39768377662185,21.89078336648669,254.65473145780052,138.6230936819172,1
150,IMG_151,21.870389754325473,247.029185394988,226.8303675882027,26.808954657560236,48.574969961424145,210.41826345412002,10
151,IMG_152,22.251831783757158,246.52496767440428,232.4476941075057,27.26227801990503,51.789956417094906,208.23664866974565,10
152,IMG_153,22.048538466136648,247.4089903759938,228.2573375575348,27.266304022954152,50.317532428716596,208.383585390639,10
153,IMG_154,21.955716101411465,246.49715700046826,223.7057328249381,26.8113575749691,50.8793338970923,204.08547453327262,10
154,IMG_155,21.960412318978054,246.419212040726,223.2872952633909,26.938791892434278,51.45916114790287,203.8955782995518,10
155,IMG_156,21.78345398138573,247.3611857980007,223.37786970010342,27.330858251388054,83.84520703726001,205.08007224563517,9
156,IMG_157,21.871699413995174,247.08859014133057,224.61178903826266,28.014753533264393,79.68597035504999,205.63674594967253,9
157,IMG_158,21.942985177524992,246.88052395725612,220.0343329886246,27.655294668539703,80.451200749214,207.84139407318216,9
158,IMG_159,21.89975870389521,247.75049982764563,223.56428817649086,27.981002073717306,76.6055923473142,203.8039333734698,9
159,IMG_160,21.533540158566012,247.24894863840055,215.91230610134437,28.180610889774236,75.98697274394486,203.98090178966672,9
160,IMG_161,21.72981959238963,246.47854196170186,223.22055292161812,27.72250679820401,62.14247770821476,207.4211092139379,8
161,IMG_162,21.886099004748583,247.06485396474338,221.71905288492812,27.338573734233965,58.63787434993126,204.7975969872676,8
162,IMG_163,21.536849362288866,246.28817649086523,223.81089279558773,27.710883671148572,64.91932570740518,207.8195197003144,8
163,IMG_164,21.938468348826916,246.15967874533612,224.95661797255423,27.66166537151055,62.12224281188355,208.37724908840934,8
164,IMG_165,21.946440313228525,246.02486699742963,223.6564050451312,27.989241379310347,61.44750344827586,208.53809655172415,8
165,IMG_166,21.884246429332766,248.82334967668587,223.90755347118596,27.7109505652552,98.29139072847683,207.84159475550203,7
166,IMG_167,21.985177524991382,247.97821440882456,223.87749052051018,27.48907273354016,98.07955877283695,204.7279558772837,7
167,IMG_168,21.977972003126553,246.19697292688127,222.39970155617138,27.68105024500841,96.71067066481386,202.52702406202005,7
168,IMG_169,21.735025232209463,246.3803846997733,224.91325970891538,28.13358914232928,97.44205215661195,214.08455908477225,7
169,IMG_170,21.98635685354935,245.99673132949619,227.21658494990407,27.489803169189226,99.02543878348611,208.5517657926526,7
170,IMG_171,21.97868258367086,244.11149008740142,225.2595750728345,27.127611168562563,125.0739055498104,206.18435022406067,6
171,IMG_172,21.914174861194727,244.36858652752693,225.18335674627065,27.089905679309652,122.2430262893839,216.12529266171651,6
172,IMG_173,21.831230610134437,244.09010685970355,225.08879696656325,27.016322162017527,126.14616362298482,213.2158003879858,6
173,IMG_174,21.765721594542743,245.192638385561,222.77929368293897,27.22088434008964,121.90614756839922,213.58184493946084,6
174,IMG_175,21.952579197293957,245.16106160150915,223.05288492812073,27.091968286797655,124.13216132368149,209.5042399172699,6
175,IMG_176,21.83343367449328,245.39474212321895,222.22616897451334,26.944611679711016,152.19666867348985,211.51187370392668,5
176,IMG_177,21.06356428817649,245.6799724233023,224.621647707687,26.857477395433552,152.86320171729656,213.8844077278345,5
177,IMG_178,21.97029111124395,244.13539362783192,227.5665610616295,26.823533033680192,153.5732405640047,210.52342836032264,5
178,IMG_179,21.83217329083458,245.4745983217329,219.67670591296428,26.93362477679946,151.9070870020319,213.73893233175298,5
179,IMG_180,21.980332637703157,244.9241763106305,223.14266742553596,26.87478656801366,154.78549294883956,211.89824827673434,5
180,IMG_181,21.977464441844713,244.21174804507112,226.34400591096608,25.98284416283101,179.06677027915595,217.6054755215494,4
181,IMG_182,22.197879398946203,243.8317829961621,232.98686007935993,26.337995186365706,177.3399466597281,225.40180836531582,4
182,IMG_183,21.90699758703895,244.3957945536022,226.2321268528094,26.02087096126831,180.53782861729883,219.39039400628803,4
183,IMG_184,21.9964873479477,244.5157744096793,226.95739283158784,26.013343451590462,180.2804022007209,218.63542654777714,4
184,IMG_185,21.97046770311585,244.4829246080791,229.17179470500227,26.00132802124834,179.9585783848732,215.37134003667867,4
185,IMG_186,21.995762979826726,244.1563903117688,228.67178903433884,25.376146788990827,205.02579890400838,222.0783203004741,3
186,IMG_187,21.290204621489146,246.68855520112035,225.73679296662257,25.310781285316054,212.61817222933774,215.2172078655918,3
187,IMG_188,21.98145384779365,245.98500675051517,223.22326440702054,25.25824617860016,210.83924522782127,216.30271337672787,3
188,IMG_189,21.10555262563098,246.40977925111127,220.7845249755142,25.550720397864403,211.26950925181015,217.1974694653697,3
189,IMG_190,21.958359980103744,244.5746464861792,229.89959496908975,25.121793505293827,208.75840261493641,214.06878419668868,3
190,IMG_191,21.78131678731472,245.4208893485005,225.23467769734575,24.67459496725267,224.13098931402965,222.01358152361254,2
191,IMG_192,21.908689544451136,245.2594822396147,224.11639574553482,24.590340491002742,225.8575155528798,221.05117399157135,2
192,IMG_193,21.70224060668735,246.03123061013443,224.5448466046191,24.72800856244565,224.59054117332263,221.56311458960465,2
193,IMG_194,21.904853265117602,245.0529382505507,228.36900447665744,24.432032970937257,226.03233141476588,218.5781283308463,2
194,IMG_195,21.99407591603891,244.7779565567176,234.90411760403714,24.225334601038544,226.27024062020038,219.2883785562788,2
195,IMG_196,21.902654867256636,246.28033350398596,226.1855481606085,22.983983032253345,241.7385358004827,212.77627440942,1
196,IMG_197,22.134657836644593,244.83677837982475,231.70626797779116,23.78214408824543,240.7376766632196,226.31140985866944,1
197,IMG_198,21.912053600468354,246.3934820789696,223.22155727574318,23.276734332511225,242.52760387023335,216.47543160690572,1
198,IMG_199,21.99658840056191,245.55395009699646,224.2377416549602,23.461496035849706,240.73312650810067,225.80572216477077,1
199,IMG_200,22.05331056725479,244.41345728198317,227.37228862328465,23.635742743312463,239.5651046607222,221.64472269651552,1
200,IMG_201,18.945876495623544,248.75154581225408,155.99325463743676,20.014615997874035,248.40552750465054,153.68526884577906,1
201,IMG_202,18.863367862340553,245.61972433866964,163.13491995548327,20.003896857640328,247.45245004560152,155.3817262250228,1
202,IMG_203,19.075323215289487,245.744559543885,166.0498675018068,20.214078434623996,244.31307520106128,163.93126606417377,1
203,IMG_204,18.384959787745625,245.76668601276842,159.0014095016997,20.01111018986817,247.10480059696542,153.79321780946853,1
204,IMG_205,18.962980807837468,246.8215690998153,162.41379587248053,20.160345860799588,247.29672117113262,159.01660816710898,1
205,IMG_206,18.05033844238699,245.2025986151093,158.63378199642108,21.451645530226408,236.45623589823387,155.70831712440676,2
206,IMG_207,18.584844005290595,245.8978448611219,160.8807282346534,21.75668513611178,236.9250782943869,156.8226933269092,2
207,IMG_208,18.51408269839911,244.6184402020375,159.90240561595755,21.856479562225353,235.17262250228006,156.14136472929277,2
208,IMG_209,18.45158804896841,244.55389093399538,157.61903946579915,21.310675455868505,235.84872870473419,152.26273435493536,2
209,IMG_210,18.739662700111293,246.66192962931257,160.39885283794194,21.618439598706576,238.86443910123538,157.66495315479645,2
210,IMG_211,18.250542038063116,247.02015578575444,157.4417409459568,22.00202287403719,222.1217614564693,150.10378899867735,3
211,IMG_212,19.014390115271603,246.49114744217584,160.8440443004596,22.053492051533187,221.08016273638214,154.50199653431778,3
212,IMG_213,18.132819400947565,244.863567011965,159.08134586043525,21.997912149682808,221.83096442624267,152.08311250301134,3
213,IMG_214,18.542502585315408,244.78531540847985,161.34594967252673,22.013287856178497,219.05450152774816,154.59575072834505,3
214,IMG_215,18.57375850215754,246.43699261317926,160.69384919183793,21.997821520267642,220.47008480510388,151.9024352291294,3
215,IMG_216,18.750421585160204,245.49730988516822,160.09411386814423,22.714526620091544,191.35846783907493,150.73339757488156,4
216,IMG_217,18.49980549288104,244.7327472185482,165.61464249591535,22.15151058539893,189.09515557899496,154.15452422210504,4
217,IMG_218,18.88141339561516,246.0458826188503,162.26286446168913,22.492180813817786,189.84649498171632,150.29572862366763,4
218,IMG_219,18.9952535221879,243.4467716416786,165.86657123483764,22.194397718130624,185.65501353031522,155.51736999926862,4
219,IMG_220,18.848715437354027,245.20206434114368,163.72997815113388,22.68522564604837,187.83440066300008,153.2224063889098,4
220,IMG_221,18.956968742227012,247.64447392421854,155.79462731116823,23.043403818166254,161.9077989898125,144.29869018063522,5
221,IMG_222,17.829480024802905,247.08379838781116,163.53742581273806,22.628798904203407,160.13491995548327,149.34663128156836,5
222,IMG_223,18.957761182044486,246.02746326186463,158.25014052838674,23.18874970823932,157.09476386835757,144.74433984283826,5
223,IMG_224,18.93988889810132,244.43719426249896,162.0763618273775,22.800289086966995,153.92451618083996,148.91431783505982,5
224,IMG_225,18.61707045629655,244.12755757212568,155.6185258111463,22.46919824226847,154.83890224691154,144.4956471271039,5
225,IMG_226,18.78173443174772,244.85384002125963,162.756488617238,22.955740090745657,115.04922523756528,148.03698313500556,6
226,IMG_227,18.75018655169555,246.33629052317386,160.87695879280324,22.77750192620495,121.6529406728876,145.04134919955484,6
227,IMG_228,18.606076711843386,245.28195588626096,160.2365134201435,22.884577907697757,121.18026397377979,144.19948622552928,6
228,IMG_229,18.553459119496857,243.76100628930817,161.28665072194173,22.898839578350607,119.16104172203029,146.00894676233503,6
229,IMG_230,18.895262530926416,245.20186933015668,160.896820306057,22.85454867570201,122.03215519532289,143.38710248914873,6
230,IMG_231,18.506544607725047,248.57737091463903,159.13418453384728,22.998956074841402,87.50590219224283,139.6834497711395,7
231,IMG_232,18.69862683690677,251.15201156347868,158.5936722075002,22.77188205088306,89.6621800357893,138.19201742783787,7
232,IMG_233,18.950350335267082,250.14985308521057,164.01687636555414,21.73050553755745,88.6006931364424,143.41723800195885,7
233,IMG_234,18.864610937123583,248.8934393318879,162.78181964185336,21.630932305468562,90.68320886533365,143.60868866939694,7
234,IMG_235,18.9481800845701,248.9774479728049,161.60293508000996,22.537600530635935,87.7621258602106,141.90705579968494,7
235,IMG_236,18.790331646992694,247.77475307154901,159.21922428330524,21.745584688399596,46.64553022640629,135.72986851318757,8
236,IMG_237,18.923140701434374,247.01890390514882,162.14012105132244,21.519955030916247,43.99076527744319,140.19529430659279,8
237,IMG_238,18.887820247077357,246.32700439432884,162.67233231075366,21.9916103073367,48.68273264275319,139.77501926204948,8
238,IMG_239,18.570931100240443,246.67365890058866,160.00986651189785,22.21247957675251,49.977592779895744,139.00217847973235,8
