,ImageName,LReference,aReference,bReference,LSample,aSample,bSample,Dilution Factor
77,IMG_78,110.66186813638794,150.32982355118662,177.96828856990086,127.5058610619833,126.4894912186896,175.97865339530293,5
78,IMG_79,106.02918718655401,151.9316857181584,176.4773415262278,130.11462861099358,126.59049121052429,177.19148363272686,5
79,IMG_80,113.36637152548346,150.66534513898065,179.06598828245453,134.22767799457293,126.56467243829952,178.6745057500969,5
80,IMG_81,109.4647372362451,151.6152151887582,177.75794017884675,128.2530607093273,129.95128108039884,181.3404855063318,4
81,IMG_82,117.23597963734275,150.72459926795406,180.48617947747064,137.99850901368995,128.49713098088827,183.77160800614467,4
82,IMG_83,109.69199837346947,152.1195951746261,177.7419690055573,129.7432613620602,130.24527255074207,181.83008923204957,4
83,IMG_84,110.79816122458651,152.8374958532771,178.32135917729016,127.16263600722435,130.16316461829877,180.92440861636052,4
84,IMG_85,111.83761472344972,151.21774389355608,178.41970572524644,129.8824700251173,130.09037486375053,182.5301170560637,4
85,IMG_86,110.033082243073,152.840888066605,177.93321880093387,119.99398132789915,135.4665181744941,179.90924600729824,3
86,IMG_87,98.63243862357453,154.3452019321747,173.99432299188288,114.07494567478848,136.68366544916546,178.14878172823524,3
87,IMG_88,109.26677238888155,151.34544733712173,177.62508259548036,121.27003215717369,135.6063169023391,180.44271177481167,3
88,IMG_89,103.28642349278472,154.54802473810426,175.7810593630359,115.84846482533808,136.13713052288446,178.6039381525043,3
89,IMG_90,103.20396934564748,152.2741206523875,175.5241108272745,115.75560474944656,134.79219158784463,178.4874220165023,3
90,IMG_91,108.07404057371754,152.52814747814102,177.25158289184648,110.22448350292939,140.4835910312321,177.0392053213515,2
91,IMG_92,104.57571834072009,152.34330959613564,176.0861012897764,110.38071189239062,139.14636041373282,176.98344097508863,2
92,IMG_93,102.80433677007721,152.26709510379584,175.39377687364188,113.32797180680431,138.94447205530204,178.03772647178423,2
93,IMG_94,104.67153215487417,151.9505710629828,176.08359793374723,115.19919326726756,139.94616801952094,178.7797918430357,2
94,IMG_95,102.13072058164434,152.00866490712613,175.09232607937852,112.21352731215832,138.78471061311166,177.56847241675325,2
95,IMG_96,99.68153168096299,152.79323254822046,174.32439220890006,99.08515094243245,146.2910047504725,173.62747101190172,1
96,IMG_97,104.10841925193027,151.69281982523464,175.85917055804705,108.8227553052008,146.28320303015587,177.0910503569174,1
97,IMG_98,105.71699744547062,151.0511298879937,176.37858125368442,107.7722680619843,145.47619239283557,176.6679814852083,1
98,IMG_99,109.78820688267257,150.64037029583417,177.68303481585832,111.02523646608975,145.5266250754679,177.7048903199839,1
99,IMG_100,105.71193571458623,151.8468172830157,176.34683831881864,104.43658883717352,146.16882717236604,175.3850828941801,1
100,IMG_101,120.04472817794908,143.08463823978158,182.51850959608126,140.60081907973984,124.36368746486791,140.14622982413877,10
101,IMG_102,122.14619155061075,143.01260406130865,183.26242900490158,138.9356781498434,124.5548060708263,143.089697261704,10
102,IMG_103,118.82654837907305,142.93839648453692,182.0839897189288,139.91916284136,123.61479810161052,140.8583988173967,10
103,IMG_104,118.85030732124795,143.4826888664125,182.1430016338598,142.18408153738426,123.75772193262273,139.70777250447367,10
104,IMG_105,122.34430799367136,142.70428689821443,183.2725834400663,143.1733594515181,123.95193249453779,140.1667294507647,10
105,IMG_106,119.24392670591162,143.43528728961115,182.3368709062267,142.83840348556757,121.7110402240722,149.50813039757256,9
106,IMG_107,117.68675627086722,140.12156493450902,181.53796763975686,139.5303042865434,118.25594892629135,148.40195672000664,9
107,IMG_108,119.70676106745506,141.54461993308956,182.36225005835215,138.41157449631044,119.20951828206617,149.73119973468204,9
108,IMG_109,119.9794319294809,138.48557221426958,182.14209297069237,139.30787761985064,117.12519071709629,143.28274311410905,9
109,IMG_110,120.62683690676946,141.85336866618485,182.623223319682,139.10032335627227,119.67042533786585,146.70342426001162,9
110,IMG_111,120.26335370714855,144.78997253964036,182.7885552307556,140.9621755691381,124.14731154220922,146.10647532996722,8
111,IMG_112,118.2901292697543,143.4159746597038,181.97628627685987,139.74120366406984,123.43968838284394,144.21376594469652,8
112,IMG_113,118.72060844863924,144.38064693484836,182.29606890864108,140.57683417515625,123.60208886225494,145.94974745312902,8
113,IMG_114,116.5972340627072,143.50127877237853,181.44254996684666,137.24398596010616,123.36503723996233,143.0552178751819,8
114,IMG_115,119.28369834142765,143.99844222486942,182.4344359937689,140.9353065151654,122.95509942270687,144.13341885824246,8
115,IMG_116,121.58694304189919,143.68323146425723,183.1042607848348,135.63154036470266,121.86694767708238,159.75029780995143,7
116,IMG_117,120.19921194905159,142.2430129203702,182.4991294786035,134.62754570427205,120.38135834043763,157.4286255565028,7
117,IMG_118,118.58785639859809,142.6136212939282,182.0191342237378,136.81178365065833,119.45903192194753,156.50279435445677,7
118,IMG_119,118.95651057272494,143.0868076363325,182.1642838798048,134.45766629569385,121.39919527437719,157.34072425306053,7
119,IMG_120,117.97177228379275,142.75949606895898,181.80600549398503,139.56831302116743,119.34041968294694,158.17327957481902,7
120,IMG_121,117.52413854194349,143.1931083355479,181.65143059615556,129.45210170362125,120.8497560140399,168.95514082698398,6
121,IMG_122,122.44431127471962,142.751904802671,183.3564763290814,141.26538823730846,119.65910452872185,170.2921838883657,6
122,IMG_123,119.14075968551671,143.69868333806951,182.3298285497774,135.6150234741784,120.30755602799185,170.69527858977767,6
123,IMG_124,118.58132045088567,144.76489533011272,182.22781093113574,138.0228284550535,120.28028796059486,170.85639859808657,6
124,IMG_125,120.98116599606197,143.5401078674771,182.8720143823303,136.0950482770839,120.46753476835858,170.95783506067855,6
125,IMG_126,116.55393416797943,140.81693060276925,181.23704502114254,131.2611933909768,117.9375053505693,177.2174471363753,5
126,IMG_127,114.03949418125171,142.41024466232932,180.5323009255017,129.6505085677632,117.54219737927242,175.91395583249334,5
127,IMG_128,127.98512835085725,142.39793501941838,185.1419910959553,136.6913772564831,121.17575368826171,179.6793732245945,5
128,IMG_129,118.91427488869944,142.93899782135077,182.1505162451454,135.32135984605517,121.12480527810868,179.04306790066892,5
129,IMG_130,120.28720669927867,141.99146007793715,182.50965923223615,133.2975772622207,119.6174985018406,178.61176269155038,5
130,IMG_131,118.75695574009075,142.8152555431898,182.0250834688811,131.45836344655908,123.36738135389064,183.9824138761744,4
131,IMG_132,126.5139717722838,141.30785260964288,184.53291654826182,139.11490882433796,121.26793732245945,185.84385595161734,4
132,IMG_133,119.69249208115744,143.2815683588734,182.3964557828953,133.44510751160368,123.62328312967699,184.78412427773043,4
133,IMG_134,120.37348908075165,143.33763331640426,182.68379888268157,130.30406365444728,123.03201667140286,183.7901866060434,4
134,IMG_135,122.72274320356162,142.67244482333996,183.43866628777116,134.4063960414185,123.66626958673142,185.25034362686705,4
135,IMG_136,120.65191336358188,144.40510230288504,182.83879804811232,124.61761202235866,129.84898744616513,183.06231100522314,3
136,IMG_137,116.5943951579471,144.54589171710472,181.648868253047,128.74472014775557,128.3603147835863,184.37219947000722,3
137,IMG_138,119.94685237789793,141.9527169430954,182.43416109227527,128.6175996968836,126.21502320735057,184.16794543904518,3
138,IMG_139,120.02135068267204,143.9677448914139,182.6119307248236,128.35246755707115,127.75201288244766,184.19730984181112,3
139,IMG_140,119.13615023474179,143.0155903977323,182.2645938524227,129.55080900607825,127.4758154267614,184.6362468966698,3
140,IMG_141,124.76414690523072,142.34209399880146,184.0868076363325,125.48651656536255,131.28867391490454,183.44097251947608,2
141,IMG_142,118.08526667237395,142.52153069086552,181.8367434295009,126.7404641451859,129.87167750742793,183.78165903798282,2
142,IMG_143,120.63228189826656,143.00161030595814,182.7296580467936,129.21897422269467,130.54708122951547,184.65063335990789,2
143,IMG_144,119.9525201523607,143.7986535565595,182.59030915050047,124.44194996792815,132.40951159167966,183.21533950334464,2
144,IMG_145,117.31163079103553,142.7763309416246,181.63273983523783,125.37001741042793,131.42014111610007,183.4064876752497,2
145,IMG_146,119.69279829922934,144.30410133758525,182.59084064133228,119.761201098797,139.28019323671498,182.16008335701432,1
146,IMG_147,119.97699990836617,139.94611930724824,182.24099697608358,125.46433645922137,135.12124656625934,183.6911054276783,1
147,IMG_148,119.83536989675098,141.04044709671308,182.41489059391873,120.65573169614221,135.7630349124897,182.2588655731696,1
148,IMG_149,122.28305690460918,139.82809493264912,183.10684504719143,123.70978506232211,134.99862596918246,183.14731573265286,1
149,IMG_150,117.83364412601826,140.72303464520562,181.6068308960644,115.83480155347164,135.1639670360898,180.50175239177796,1
150,IMG_151,183.9256203435749,139.19025922049136,202.63148820885414,209.96395370897363,123.77031556314425,146.38190096755835,10
151,IMG_152,191.13515177636845,136.85942983806416,204.8283972661782,208.25128471996356,122.87276393677226,147.64138424510506,10
152,IMG_153,186.7818160081296,137.71426863530397,203.53523820909797,208.49381313886067,122.97937712953554,147.08769203180105,10
153,IMG_154,182.17098133654426,138.5595692019533,201.94842464378888,204.0680413712353,123.6134781760229,146.71248292460808,10
154,IMG_155,181.87080250426865,138.52652880541328,201.84278757983938,204.04274533413607,123.31252926617165,146.99525051842932,10
155,IMG_156,180.96876938986557,139.39269217511202,201.6921061702861,202.96949628737707,120.68258746404442,159.74152117198474,9
156,IMG_157,182.18896932092383,139.17180282661153,202.06080661840744,204.35022406066872,120.5179593243709,158.5067907618063,9
157,IMG_158,179.007928300586,138.78717683557394,200.95215442950706,205.87142952705867,120.6871362632952,158.8991905813098,9
158,IMG_159,181.41220268872803,139.10741123750432,201.87383660806617,202.69509666198408,120.81175998394542,156.92414208308247,9
159,IMG_160,174.72857635298172,139.61316787314718,199.60799724233024,203.41826345412002,120.483652690824,156.99728071839627,9
160,IMG_161,180.9256203435749,139.30909426759436,201.57976725571086,206.71030165054069,122.13710238411434,151.61816227154873,8
161,IMG_162,180.06524425941586,139.01541663956286,201.34846809341053,204.40851216450474,122.649351425668,150.02540498535478,8
162,IMG_163,180.81220268872804,139.81716649431232,201.5390554981041,206.9165830490334,122.02421566659977,152.80493678506923,8
163,IMG_164,183.33093024726492,138.4212989312591,202.27837854929487,207.52686950803994,122.13605116862932,151.69035806085242,8
164,IMG_165,182.1314483830474,138.57439177476238,201.89096778050092,208.11828965517242,121.93445517241379,151.6600275862069,8
165,IMG_166,181.5692460740425,139.2148084985433,202.04348752931145,204.7633955448525,119.2604187571075,165.78185831828216,7
166,IMG_167,182.61144432954154,138.2635642881765,202.24522578421235,201.93209238193725,119.50513615994484,165.1440882454326,7
167,IMG_168,182.08725929084062,137.75321537696297,201.84161159667448,200.5753675126161,119.36561105829006,164.48109412711182,7
168,IMG_169,182.1714327506765,139.39369560447597,201.97725444306298,210.79634761600227,118.76195551765792,166.5053648831095,7
169,IMG_170,185.42315071413344,138.16847864705466,202.93597669295815,204.8910680025581,119.49605627797911,165.89568677609606,7
170,IMG_171,184.555460811483,137.61159667448305,202.40169118169544,200.24632885211994,119.013719407101,174.67700792830058,6
171,IMG_172,183.53127299484916,138.42216870693693,202.1463643053047,209.21225500033447,118.64278547060005,175.54050438156398,6
172,IMG_173,183.00310237849018,138.83019648397104,201.950913478111,206.07184427051976,118.8703592213526,176.266639909024,6
173,IMG_174,180.7702693100263,139.15575925531158,201.3547218077169,207.46223827680782,118.4349454813031,175.15191651615493,6
174,IMG_175,182.21199505626748,138.10414362843946,201.79821765432902,203.22661151327128,118.9562219924164,174.96111685625647,6
175,IMG_176,180.62144625058534,138.89805338149708,201.3135326777711,202.01478359756504,118.70379289584588,184.76633888554417,5
176,IMG_177,179.9735953119614,141.08011030679077,201.27107893829714,203.68984583360438,118.827619852989,185.4615234502049,5
177,IMG_178,186.1573315798912,137.79161934365473,202.9479945005679,200.3976356135706,119.244381503602,184.7698417585124,5
178,IMG_179,178.76842516099654,138.75216288297665,200.6837312170689,203.9007450280155,118.66658456991564,185.14777415183795,5
179,IMG_180,182.54423575539113,137.88933156263835,201.84253462341113,202.01498766837412,118.75475874280656,185.67608929361919,5
180,IMG_181,185.04408595529833,137.91669232190137,202.5922664860538,202.35118656225717,120.48466734413294,193.65443242273895,4
181,IMG_182,191.7673193260912,136.70467703115852,204.7216548494113,210.24874780459245,119.29447733038444,195.43589410004554,4
182,IMG_183,184.3329886246122,138.44577731816614,202.40758359186486,203.9191250250853,120.29366512810222,194.53562111178005,4
183,IMG_184,185.66018343849606,137.79535549339752,202.83158784882588,203.43382027445773,120.22620628596724,194.37722127363563,4
184,IMG_185,186.69927795485592,138.41787549599948,203.2039289663696,200.6779864668311,120.3421235692152,193.48200847404036,4
185,IMG_186,186.8200215012964,137.9769177259217,203.20805666223993,201.3499168770396,122.92691336740349,200.45428237177515,3
186,IMG_187,181.28382478798724,140.701159262429,201.79226639695014,194.68658178256612,123.58306336171175,199.95931590446773,3
187,IMG_188,182.5281745185817,137.93121580331132,201.95949690897464,195.88261537336356,123.39106267827104,199.9937833686828,3
188,IMG_189,177.49175016951708,140.61297370601974,200.4823325548105,196.82929861771373,123.18591384480362,200.3841146785636,3
189,IMG_190,187.57123569956656,138.16940240176223,203.49449300078163,193.91586726355433,123.55872948198679,198.8533361756555,3
190,IMG_191,182.71044467425025,139.1575318855567,202.0202688728025,196.15442950706654,126.36525336091003,202.87687004481214,2
191,IMG_192,182.4590273596896,138.60652886480702,201.90608067429258,195.0014047762392,126.64385577630611,202.7150979998662,2
192,IMG_193,181.740847983454,139.52671492588763,201.80117200965185,195.960131112449,126.22931299752491,202.85009030704396,2
193,IMG_194,185.4955588715981,138.90918780643787,202.9139486960847,192.75371278334399,126.85660484615931,202.06089675264693,2
194,IMG_195,191.5124698310539,138.16338769838367,204.85818766912894,192.8646237109632,127.20770862283332,202.09441965918234,2
195,IMG_196,183.74789731587802,138.89468295180282,202.46866086447744,180.15424559350544,133.04388210341548,200.3388429752066,1
196,IMG_197,190.55027092113184,136.8563783530671,204.45688674827747,193.15311961392624,131.23233367804207,204.48831437435368,1
197,IMG_198,181.93690236128276,138.41507838418005,201.85565602029533,183.97565294378043,132.31916777335104,201.66824764434327,1
198,IMG_199,183.60860258211252,137.70439494280555,202.2830958592548,192.04039986211652,131.82564632885212,204.14360565322303,1
199,IMG_200,186.32410042370202,137.5400619743249,203.0270663378233,189.04686017833427,131.56725479036237,202.93789919686333,1
200,IMG_201,120.50301132257287,144.1409298964105,181.96579137557214,122.63477721675967,140.4380370271946,182.3849765258216,1
201,IMG_202,125.72913277972776,144.91156579060012,183.3481722455269,124.14492993947434,140.3946604759141,182.755907470359,1
202,IMG_203,129.5313579057255,143.65847586926844,184.58740865654863,131.94925793881103,139.87256446397478,184.95249150153387,1
203,IMG_204,121.82124201973302,145.3320620180748,182.02785838653512,122.75292264323025,140.4226846861786,182.26009451952575,1
204,IMG_205,125.53224122701357,144.5307957921786,183.4413394362804,127.62092286619297,140.15058642239535,183.85386525126273,1
205,IMG_206,120.77865089862289,146.02575274255037,181.6356492647631,129.80899400918074,136.03578930988874,182.93231152260174,2
206,IMG_207,123.45965922352758,145.2159807048938,182.63463782774448,131.12149682807356,135.61077651971414,183.4355576969405,2
207,IMG_208,122.88776645835117,145.0175498673059,182.24612618782638,131.3060276925628,135.08291186468784,183.246745709311,2
208,IMG_209,121.19150757640612,144.8756955740091,181.6099649002654,127.08715007276774,135.93271124047598,181.91259309990582,2
209,IMG_210,123.27480523927746,145.0177210855235,182.67742487800703,131.36240776055052,136.06118895613963,183.7633695381809,2
210,IMG_211,119.67357263310046,146.0171846141492,181.54822131213362,129.125184781763,132.65937913327627,180.55216680930522,3
211,IMG_212,124.80373690951556,144.00527386423568,183.12107285466737,133.314699013034,132.41949822948843,181.69569803360204,3
212,IMG_213,121.07789287721835,146.04898418051874,181.7009555930298,130.81530554886373,132.6606440215209,181.0291496025054,3
213,IMG_214,123.86514994829369,145.22068252326784,182.613719407101,133.2577275634193,132.61571804164,181.30633127264974,3
214,IMG_215,122.96547941197981,145.52219703064435,182.5526950925181,130.46028164630826,133.00023340854275,180.66661479810162,3
215,IMG_216,123.54613346181642,144.54300168634063,182.56661045531197,135.33542118365054,129.17891271179636,176.43941218983377,4
216,IMG_217,126.80300318991675,145.72613397650355,183.67875204232476,136.8240789572817,130.32765765087018,176.21027650116778,4
217,IMG_218,125.43984027725458,144.5151058539893,183.28328185037293,134.52835913794445,129.583832568272,175.69898078269665,4
218,IMG_219,129.0618548933926,144.0025615912002,184.11029910344308,138.900826446281,129.83551524903095,176.03554450376654,4
219,IMG_220,126.20522865968508,144.9199126045355,183.460559029609,137.55714608603932,129.21396820613276,176.32502071875234,4
220,IMG_221,120.58195837824393,143.93831357267226,181.817262250228,133.57246811060696,127.38078931598322,168.81516993408098,5
221,IMG_222,122.47462131278236,148.17273452032953,182.67109575693152,136.9095111719887,128.17464258197072,168.9571954455954,5
222,IMG_223,122.8848470248133,143.72263711555448,182.39034770737976,134.6883217925776,127.05360616198553,167.84392748774604,5
223,IMG_224,125.44225188624492,144.35345327916426,183.04734267473677,137.83891431783505,127.49931743355015,167.68007708985786,5
224,IMG_225,119.89161886824758,144.48249293724854,181.06686071397996,132.81850592819833,128.40104468949508,166.35685266561646,5
225,IMG_226,125.50385330853042,144.84161573212862,183.13951634334308,141.7566989127643,126.8786918928174,157.5690437462546,6
226,IMG_227,123.73244341265234,144.985656247409,182.76776386700936,137.95017549867305,127.18157691978426,158.5902748052393,6
227,IMG_228,123.1892107361148,144.9937992736292,182.44707237133494,137.46850916821685,127.08370980600584,158.40552750465054,6
228,IMG_229,124.0282575958898,145.00814952608735,182.5265302506865,139.325183807246,127.06138719107095,158.2170254229781,6
229,IMG_230,124.59369559241271,144.1958214972968,182.88170072390727,136.5648861723802,127.12755779962795,158.5011958543715,6
230,IMG_231,121.47450413554967,145.65711073636874,182.3802296635349,137.74817313097245,126.19256404079339,149.50991728900667,7
231,IMG_232,120.93969324660725,145.65405926282824,182.56612864370032,135.75624367851864,126.55831323426438,149.69143390648097,7
232,IMG_233,125.98470579371657,145.1408121750923,184.12257967302043,139.56091313192195,127.54366006177955,149.4981541475175,7
233,IMG_234,124.91801172408255,145.23560587810167,183.6022645145748,139.2664418212479,127.73604753874568,149.91126636151932,7
234,IMG_235,124.54754995439848,144.74056877539175,183.4246745709311,139.02644888483542,126.72639084653014,149.46231655749938,7
235,IMG_236,122.63502770416767,144.66682727053723,182.59206616879467,137.80829378355247,127.28273554812107,138.66575896677818,8
236,IMG_237,125.23920072962441,144.58303623248486,183.36647044192023,142.33373484300972,127.4451939291737,138.2805749618566,8
237,IMG_238,125.38520852333968,144.84553519608656,183.35121465881767,141.53017721085524,127.12113688896498,139.46211796935194,8
238,IMG_239,122.51654091700523,145.38827626233314,182.44822154050246,140.76417956897222,126.99859954874348,139.71819808604994,8
239,IMG_240,124.03457424757482,145.03034574247576,182.99286957963685,140.23359832971974,126.9694049626596,138.2506223399984,8
